date,family,sales,onpromotion,typeholiday,dcoilwtico,day,month,year
2017-02-12,DAIRY,374.0,15,NDay,53.39790182328191,12,2,2017
2017-02-12,FROZEN FOODS,64.0,2,NDay,53.397161290322586,12,2,2017
2017-02-12,MEATS,114.379,0,NDay,53.3939523141655,12,2,2017
2017-02-12,SEAFOOD,19.435,0,NDay,53.3919775596073,12,2,2017
2017-02-13,BEVERAGES,2449.0,16,NDay,52.96,13,2,2017
2017-02-13,DAIRY,945.0,19,NDay,52.96,13,2,2017
2017-02-13,FROZEN FOODS,74.0,2,NDay,52.96,13,2,2017
2017-02-13,MEATS,274.905,0,NDay,52.96,13,2,2017
2017-02-13,SEAFOOD,28.091,1,NDay,52.96,13,2,2017
2017-02-14,BEVERAGES,2105.0,13,NDay,53.21,14,2,2017
2017-02-14,DAIRY,762.0,19,NDay,53.21,14,2,2017
2017-02-14,FROZEN FOODS,99.0,1,NDay,53.21,14,2,2017
2017-02-14,MEATS,259.894,0,NDay,53.21,14,2,2017
2017-02-14,SEAFOOD,29.826,1,NDay,53.21,14,2,2017
2017-02-15,BEVERAGES,2141.0,17,NDay,53.11,15,2,2017
2017-02-15,DAIRY,863.0,25,NDay,53.11,15,2,2017
2017-02-15,FROZEN FOODS,101.679,4,NDay,53.11,15,2,2017
2017-02-15,MEATS,341.423,1,NDay,53.11,15,2,2017
2017-02-15,SEAFOOD,33.062,0,NDay,53.11,15,2,2017
2017-02-16,BEVERAGES,1866.0,13,NDay,53.41,16,2,2017
2017-02-16,DAIRY,725.0,14,NDay,53.41,16,2,2017
2017-02-16,FROZEN FOODS,83.255,2,NDay,53.41,16,2,2017
2017-02-16,MEATS,307.091,0,NDay,53.41,16,2,2017
2017-02-16,SEAFOOD,23.361,2,NDay,53.41,16,2,2017
2017-02-17,BEVERAGES,2286.0,16,NDay,53.41,17,2,2017
2017-02-17,DAIRY,840.0,15,NDay,53.41,17,2,2017
2017-02-17,FROZEN FOODS,117.94,3,NDay,53.41,17,2,2017
2017-02-17,MEATS,792.446,46,NDay,53.41,17,2,2017
2017-02-17,SEAFOOD,43.53,7,NDay,53.41,17,2,2017
2017-02-18,BEVERAGES,2906.0,16,NDay,53.4104563306527,18,2,2017
2017-02-18,DAIRY,963.0,15,NDay,53.41102674396858,18,2,2017
2017-02-18,FROZEN FOODS,106.0,2,NDay,53.411368991958106,18,2,2017
2017-02-18,MEATS,388.552,0,NDay,53.41285206657939,18,2,2017
2017-02-18,SEAFOOD,38.641,1,NDay,53.41376472788479,18,2,2017
2017-02-19,BEVERAGES,1019.0,16,NDay,53.613751636431644,19,2,2017
2017-02-19,DAIRY,366.0,14,NDay,53.61432204974752,19,2,2017
2017-02-19,FROZEN FOODS,64.0,2,NDay,53.61466429773705,19,2,2017
2017-02-19,MEATS,101.986,0,NDay,53.61614737235833,19,2,2017
2017-02-19,SEAFOOD,12.1189995,0,NDay,53.61706003366373,19,2,2017
2017-02-20,BEVERAGES,2248.0,17,NDay,53.81704694221059,20,2,2017
2017-02-20,DAIRY,742.0,13,NDay,53.817617355526465,20,2,2017
2017-02-20,FROZEN FOODS,82.0,0,NDay,53.817959603515995,20,2,2017
2017-02-20,MEATS,298.638,0,NDay,53.81944267813727,20,2,2017
2017-02-20,SEAFOOD,15.724,1,NDay,53.82035533944268,20,2,2017
2017-02-21,BEVERAGES,2419.0,19,NDay,54.02,21,2,2017
2017-02-21,DAIRY,780.0,15,NDay,54.02,21,2,2017
2017-02-21,FROZEN FOODS,64.0,2,NDay,54.02,21,2,2017
2017-02-21,MEATS,339.413,0,NDay,54.02,21,2,2017
2017-02-21,SEAFOOD,21.775,0,NDay,54.02,21,2,2017
2017-02-22,BEVERAGES,2075.0,17,NDay,53.61,22,2,2017
2017-02-22,DAIRY,766.0,15,NDay,53.61,22,2,2017
2017-02-22,FROZEN FOODS,106.0,2,NDay,53.61,22,2,2017
2017-02-22,MEATS,221.786,0,NDay,53.61,22,2,2017
2017-02-22,SEAFOOD,27.252,1,NDay,53.61,22,2,2017
2017-02-23,BEVERAGES,1923.0,13,NDay,54.48,23,2,2017
2017-02-23,DAIRY,738.0,14,NDay,54.48,23,2,2017
2017-02-23,FROZEN FOODS,99.0,2,NDay,54.48,23,2,2017
2017-02-23,MEATS,264.777,0,NDay,54.48,23,2,2017
2017-02-23,SEAFOOD,19.188,0,NDay,54.48,23,2,2017
2017-02-24,BEVERAGES,2508.0,14,NDay,53.99,24,2,2017
2017-02-24,DAIRY,791.0,13,NDay,53.99,24,2,2017
2017-02-24,FROZEN FOODS,135.502,2,NDay,53.99,24,2,2017
2017-02-24,MEATS,701.473,50,NDay,53.99,24,2,2017
2017-02-24,SEAFOOD,34.159,6,NDay,53.99,24,2,2017
2017-02-25,BEVERAGES,2198.0,15,NDay,53.99005610098177,25,2,2017
2017-02-25,DAIRY,705.0,13,NDay,53.990126227208975,25,2,2017
2017-02-25,FROZEN FOODS,88.0,2,NDay,53.99016830294531,25,2,2017
2017-02-25,MEATS,314.033,1,NDay,53.990350631136046,25,2,2017
2017-02-25,SEAFOOD,33.493,0,NDay,53.99046283309958,25,2,2017
2017-02-26,BEVERAGES,690.0,9,NDay,54.01504908835905,26,2,2017
2017-02-26,DAIRY,227.0,13,NDay,54.01511921458626,26,2,2017
2017-02-26,FROZEN FOODS,24.0,2,NDay,54.01516129032258,26,2,2017
2017-02-26,MEATS,82.119,0,NDay,54.01534361851333,26,2,2017
2017-02-26,SEAFOOD,10.172,0,NDay,54.01545582047686,26,2,2017
2017-02-27,BEVERAGES,669.0,11,Holiday,54.04,27,2,2017
2017-02-27,DAIRY,183.0,9,Holiday,54.04,27,2,2017
2017-02-27,FROZEN FOODS,22.0,2,Holiday,54.04,27,2,2017
2017-02-27,MEATS,66.156,0,Holiday,54.04,27,2,2017
2017-02-27,SEAFOOD,6.396,0,Holiday,54.04,27,2,2017
2017-02-28,BEVERAGES,1059.0,11,Holiday,54.0,28,2,2017
2017-02-28,DAIRY,361.0,8,Holiday,54.0,28,2,2017
2017-02-28,FROZEN FOODS,77.471,1,Holiday,54.0,28,2,2017
2017-02-28,MEATS,111.985,1,Holiday,54.0,28,2,2017
2017-02-28,SEAFOOD,13.768,0,Holiday,54.0,28,2,2017
2017-03-01,BEVERAGES,3343.0,25,NDay,53.82,1,3,2017
2017-03-01,DAIRY,1162.0,31,NDay,53.82,1,3,2017
2017-03-01,FROZEN FOODS,158.0,1,NDay,53.82,1,3,2017
2017-03-01,MEATS,367.102,0,NDay,53.82,1,3,2017
2017-03-01,SEAFOOD,43.295,0,NDay,53.82,1,3,2017
2017-03-02,BEVERAGES,2519.0,20,Holiday,52.63,2,3,2017
2017-03-02,DAIRY,848.0,31,Holiday,52.63,2,3,2017
2017-03-02,FROZEN FOODS,84.0,2,Holiday,52.63,2,3,2017
2017-03-02,MEATS,379.065,0,Holiday,52.63,2,3,2017
2017-03-02,SEAFOOD,28.554,0,Holiday,52.63,2,3,2017
2017-03-03,BEVERAGES,2536.0,13,NDay,53.33,3,3,2017
2017-03-03,DAIRY,890.0,31,NDay,53.33,3,3,2017
2017-03-03,FROZEN FOODS,142.0,2,NDay,53.33,3,3,2017
2017-03-03,MEATS,562.386,49,NDay,53.33,3,3,2017
2017-03-03,SEAFOOD,48.479,6,NDay,53.33,3,3,2017
2017-03-04,BEVERAGES,2577.0,18,NDay,53.32984291725105,4,3,2017
2017-03-04,DAIRY,898.0,32,NDay,53.32964656381486,4,3,2017
2017-03-04,FROZEN FOODS,151.0,2,NDay,53.32952875175315,4,3,2017
2017-03-04,MEATS,256.888,0,NDay,53.329018232819074,4,3,2017
2017-03-04,SEAFOOD,34.016,0,NDay,53.328704067321176,4,3,2017
2017-03-05,BEVERAGES,1039.0,12,NDay,53.25986255259467,5,3,2017
2017-03-05,DAIRY,345.0,23,NDay,53.25966619915848,5,3,2017
2017-03-05,FROZEN FOODS,50.0,2,NDay,53.25954838709677,5,3,2017
2017-03-05,MEATS,101.709,0,NDay,53.25903786816269,5,3,2017
2017-03-05,SEAFOOD,14.918,0,NDay,53.258723702664795,5,3,2017
2017-03-06,BEVERAGES,1898.0,14,NDay,53.19,6,3,2017
2017-03-06,DAIRY,785.0,27,NDay,53.19,6,3,2017
2017-03-06,FROZEN FOODS,103.26,2,NDay,53.19,6,3,2017
2017-03-06,MEATS,245.266,0,NDay,53.19,6,3,2017
2017-03-06,SEAFOOD,19.717,0,NDay,53.19,6,3,2017
2017-03-07,BEVERAGES,2625.0,9,NDay,52.68,7,3,2017
2017-03-07,DAIRY,748.0,30,NDay,52.68,7,3,2017
2017-03-07,FROZEN FOODS,94.0,2,NDay,52.68,7,3,2017
2017-03-07,MEATS,299.861,1,NDay,52.68,7,3,2017
2017-03-07,SEAFOOD,32.021,0,NDay,52.68,7,3,2017
2017-03-08,BEVERAGES,2266.0,12,NDay,49.83,8,3,2017
2017-03-08,DAIRY,854.0,32,NDay,49.83,8,3,2017
2017-03-08,FROZEN FOODS,126.806,2,NDay,49.83,8,3,2017
2017-03-08,MEATS,275.203,0,NDay,49.83,8,3,2017
2017-03-08,SEAFOOD,32.725,0,NDay,49.83,8,3,2017
2017-03-09,BEVERAGES,2084.0,25,NDay,48.75,9,3,2017
2017-03-09,DAIRY,721.0,27,NDay,48.75,9,3,2017
2017-03-09,FROZEN FOODS,148.48,1,NDay,48.75,9,3,2017
2017-03-09,MEATS,446.685,0,NDay,48.75,9,3,2017
2017-03-09,SEAFOOD,32.707,0,NDay,48.75,9,3,2017
2017-03-10,BEVERAGES,2418.0,29,NDay,48.05,10,3,2017
2017-03-10,DAIRY,858.0,29,NDay,48.05,10,3,2017
2017-03-10,FROZEN FOODS,129.0,2,NDay,48.05,10,3,2017
2017-03-10,MEATS,613.192,51,NDay,48.05,10,3,2017
2017-03-10,SEAFOOD,51.195,7,NDay,48.05,10,3,2017
2017-03-11,BEVERAGES,2701.0,31,NDay,48.049887798036465,11,3,2017
2017-03-11,DAIRY,889.0,29,NDay,48.04974754558204,11,3,2017
2017-03-11,FROZEN FOODS,109.0,3,NDay,48.049663394109395,11,3,2017
2017-03-11,MEATS,279.109,0,NDay,48.04929873772791,11,3,2017
2017-03-11,SEAFOOD,36.293,0,NDay,48.04907433380084,11,3,2017
2017-03-12,BEVERAGES,1338.0,23,NDay,47.99990182328191,12,3,2017
2017-03-12,DAIRY,415.0,19,NDay,47.99976157082749,12,3,2017
2017-03-12,FROZEN FOODS,52.0,3,NDay,47.99967741935484,12,3,2017
2017-03-12,MEATS,118.355,0,NDay,47.999312762973354,12,3,2017
2017-03-12,SEAFOOD,11.128,0,NDay,47.99908835904628,12,3,2017
2017-03-13,BEVERAGES,2322.0,29,NDay,47.95,13,3,2017
2017-03-13,DAIRY,815.0,30,NDay,47.95,13,3,2017
2017-03-13,FROZEN FOODS,103.0,2,NDay,47.95,13,3,2017
2017-03-13,MEATS,265.276,0,NDay,47.95,13,3,2017
2017-03-13,SEAFOOD,23.141,0,NDay,47.95,13,3,2017
2017-03-14,BEVERAGES,2216.0,29,NDay,47.24,14,3,2017
2017-03-14,DAIRY,783.0,22,NDay,47.24,14,3,2017
2017-03-14,FROZEN FOODS,72.0,0,NDay,47.24,14,3,2017
2017-03-14,MEATS,236.247,0,NDay,47.24,14,3,2017
2017-03-14,SEAFOOD,35.866,1,NDay,47.24,14,3,2017
2017-03-15,BEVERAGES,2648.0,29,NDay,48.34,15,3,2017
2017-03-15,DAIRY,953.0,30,NDay,48.34,15,3,2017
2017-03-15,FROZEN FOODS,98.415,1,NDay,48.34,15,3,2017
2017-03-15,MEATS,320.413,0,NDay,48.34,15,3,2017
2017-03-15,SEAFOOD,32.482,1,NDay,48.34,15,3,2017
2017-03-16,BEVERAGES,2057.0,28,NDay,48.3,16,3,2017
2017-03-16,DAIRY,794.0,31,NDay,48.3,16,3,2017
2017-03-16,FROZEN FOODS,132.957,2,NDay,48.3,16,3,2017
2017-03-16,MEATS,227.29,0,NDay,48.3,16,3,2017
2017-03-16,SEAFOOD,32.395,0,NDay,48.3,16,3,2017
2017-03-17,BEVERAGES,2955.0,31,NDay,48.34,17,3,2017
2017-03-17,DAIRY,1118.0,46,NDay,48.34,17,3,2017
2017-03-17,FROZEN FOODS,160.0,3,NDay,48.34,17,3,2017
2017-03-17,MEATS,1080.291,50,NDay,48.34,17,3,2017
2017-03-17,SEAFOOD,81.338,6,NDay,48.34,17,3,2017
2017-03-18,BEVERAGES,2502.0,29,NDay,48.339382889200564,18,3,2017
2017-03-18,DAIRY,920.0,36,NDay,48.33861150070127,18,3,2017
2017-03-18,FROZEN FOODS,124.0,3,NDay,48.338148667601686,18,3,2017
2017-03-18,MEATS,298.406,0,NDay,48.33614305750351,18,3,2017
2017-03-18,SEAFOOD,27.122,0,NDay,48.334908835904635,18,3,2017
2017-03-19,BEVERAGES,1094.0,22,NDay,48.06446002805049,19,3,2017
2017-03-19,DAIRY,423.0,25,NDay,48.063688639551195,19,3,2017
2017-03-19,FROZEN FOODS,34.0,3,NDay,48.06322580645161,19,3,2017
2017-03-19,MEATS,121.816,0,NDay,48.06122019635344,19,3,2017
2017-03-19,SEAFOOD,14.622,0,NDay,48.05998597475456,19,3,2017
2017-03-20,BEVERAGES,2370.0,25,NDay,47.79,20,3,2017
2017-03-20,DAIRY,861.0,38,NDay,47.79,20,3,2017
2017-03-20,FROZEN FOODS,115.532,2,NDay,47.79,20,3,2017
2017-03-20,MEATS,223.134,0,NDay,47.79,20,3,2017
2017-03-20,SEAFOOD,30.924,1,NDay,47.79,20,3,2017
2017-03-21,BEVERAGES,2873.0,21,NDay,47.02,21,3,2017
2017-03-21,DAIRY,787.0,44,NDay,47.02,21,3,2017
2017-03-21,FROZEN FOODS,109.0,3,NDay,47.02,21,3,2017
2017-03-21,MEATS,302.965,0,NDay,47.02,21,3,2017
2017-03-21,SEAFOOD,27.486,1,NDay,47.02,21,3,2017
2017-03-22,BEVERAGES,2658.0,24,NDay,47.29,22,3,2017
2017-03-22,DAIRY,921.0,43,NDay,47.29,22,3,2017
2017-03-22,FROZEN FOODS,108.0,2,NDay,47.29,22,3,2017
2017-03-22,MEATS,362.22,0,NDay,47.29,22,3,2017
2017-03-22,SEAFOOD,43.231,0,NDay,47.29,22,3,2017
2017-03-23,BEVERAGES,2333.0,20,NDay,47.0,23,3,2017
2017-03-23,DAIRY,761.0,23,NDay,47.0,23,3,2017
2017-03-23,FROZEN FOODS,121.098,2,NDay,47.0,23,3,2017
2017-03-23,MEATS,269.38,0,NDay,47.0,23,3,2017
2017-03-23,SEAFOOD,21.258,0,NDay,47.0,23,3,2017
2017-03-24,BEVERAGES,2745.0,19,NDay,47.3,24,3,2017
2017-03-24,DAIRY,936.0,32,NDay,47.3,24,3,2017
2017-03-24,FROZEN FOODS,154.0,2,NDay,47.3,24,3,2017
2017-03-24,MEATS,697.56,49,NDay,47.3,24,3,2017
2017-03-24,SEAFOOD,66.161,7,NDay,47.3,24,3,2017
2017-03-25,BEVERAGES,2356.0,21,NDay,47.2996858345021,25,3,2017
2017-03-25,DAIRY,943.0,33,NDay,47.29929312762973,25,3,2017
2017-03-25,FROZEN FOODS,118.0,2,NDay,47.29905750350631,25,3,2017
2017-03-25,MEATS,274.622,0,NDay,47.29803646563815,25,3,2017
2017-03-25,SEAFOOD,37.283,1,NDay,47.29740813464235,25,3,2017
2017-03-26,BEVERAGES,1110.0,16,NDay,47.15972510518934,26,3,2017
2017-03-26,DAIRY,399.0,24,NDay,47.15933239831697,26,3,2017
2017-03-26,FROZEN FOODS,37.0,1,NDay,47.15909677419355,26,3,2017
2017-03-26,MEATS,97.512,0,NDay,47.15807573632539,26,3,2017
2017-03-26,SEAFOOD,16.902,0,NDay,47.15744740532959,26,3,2017
2017-03-27,BEVERAGES,2388.0,21,NDay,47.02,27,3,2017
2017-03-27,DAIRY,855.0,31,NDay,47.02,27,3,2017
2017-03-27,FROZEN FOODS,120.831,2,NDay,47.02,27,3,2017
2017-03-27,MEATS,306.909,0,NDay,47.02,27,3,2017
2017-03-27,SEAFOOD,33.669,1,NDay,47.02,27,3,2017
2017-03-28,BEVERAGES,2184.0,17,NDay,48.36,28,3,2017
2017-03-28,DAIRY,805.0,35,NDay,48.36,28,3,2017
2017-03-28,FROZEN FOODS,95.0,2,NDay,48.36,28,3,2017
2017-03-28,MEATS,318.93298,0,NDay,48.36,28,3,2017
2017-03-28,SEAFOOD,21.657,1,NDay,48.36,28,3,2017
2017-03-29,BEVERAGES,2450.0,23,NDay,49.47,29,3,2017
2017-03-29,DAIRY,956.0,31,NDay,49.47,29,3,2017
2017-03-29,FROZEN FOODS,165.434,2,NDay,49.47,29,3,2017
2017-03-29,MEATS,299.498,1,NDay,49.47,29,3,2017
2017-03-29,SEAFOOD,34.074,0,NDay,49.47,29,3,2017
2017-03-30,BEVERAGES,1971.0,3,NDay,50.3,30,3,2017
2017-03-30,DAIRY,756.0,21,NDay,50.3,30,3,2017
2017-03-30,FROZEN FOODS,87.0,2,NDay,50.3,30,3,2017
2017-03-30,MEATS,304.513,1,NDay,50.3,30,3,2017
2017-03-30,SEAFOOD,29.3,0,NDay,50.3,30,3,2017
2017-03-31,BEVERAGES,2351.0,7,NDay,50.54,31,3,2017
2017-03-31,DAIRY,949.0,28,NDay,50.54,31,3,2017
2017-03-31,FROZEN FOODS,114.269,3,NDay,50.54,31,3,2017
2017-03-31,MEATS,641.74097,50,NDay,50.54,31,3,2017
2017-03-31,SEAFOOD,52.199,7,NDay,50.54,31,3,2017
2017-04-01,BEVERAGES,3229.0,8,Holiday,50.53967461430575,1,4,2017
2017-04-01,DAIRY,1151.0,3,Holiday,50.539267882187936,1,4,2017
2017-04-01,FROZEN FOODS,132.0,0,Holiday,50.53902384291725,1,4,2017
2017-04-01,MEATS,377.372,0,Holiday,50.537966339410936,1,4,2017
2017-04-01,SEAFOOD,48.369,0,Holiday,50.53731556802244,1,4,2017
2017-04-02,BEVERAGES,1210.0,9,NDay,50.39471528751753,2,4,2017
2017-04-02,DAIRY,446.0,1,NDay,50.39430855539972,2,4,2017
2017-04-02,FROZEN FOODS,51.0,0,NDay,50.394064516129035,2,4,2017
2017-04-02,MEATS,111.819,0,NDay,50.39300701262272,2,4,2017
2017-04-02,SEAFOOD,12.073,0,NDay,50.39235624123422,2,4,2017
2017-04-03,BEVERAGES,2097.0,9,NDay,50.25,3,4,2017
2017-04-03,DAIRY,794.0,5,NDay,50.25,3,4,2017
2017-04-03,FROZEN FOODS,134.773,0,NDay,50.25,3,4,2017
2017-04-03,MEATS,216.484,0,NDay,50.25,3,4,2017
2017-04-03,SEAFOOD,22.888,0,NDay,50.25,3,4,2017
2017-04-04,BEVERAGES,2249.0,9,NDay,50.99,4,4,2017
2017-04-04,DAIRY,725.0,3,NDay,50.99,4,4,2017
2017-04-04,FROZEN FOODS,83.0,0,NDay,50.99,4,4,2017
2017-04-04,MEATS,337.462,0,NDay,50.99,4,4,2017
2017-04-04,SEAFOOD,34.373,0,NDay,50.99,4,4,2017
2017-04-05,BEVERAGES,2687.0,8,NDay,51.14,5,4,2017
2017-04-05,DAIRY,1074.0,5,NDay,51.14,5,4,2017
2017-04-05,FROZEN FOODS,114.0,0,NDay,51.14,5,4,2017
2017-04-05,MEATS,327.654,0,NDay,51.14,5,4,2017
2017-04-05,SEAFOOD,39.153,0,NDay,51.14,5,4,2017
2017-04-06,BEVERAGES,2164.0,10,NDay,51.69,6,4,2017
2017-04-06,DAIRY,690.0,5,NDay,51.69,6,4,2017
2017-04-06,FROZEN FOODS,136.258,0,NDay,51.69,6,4,2017
2017-04-06,MEATS,322.112,0,NDay,51.69,6,4,2017
2017-04-06,SEAFOOD,19.717001,0,NDay,51.69,6,4,2017
2017-04-07,BEVERAGES,2527.0,7,NDay,52.25,7,4,2017
2017-04-07,DAIRY,943.0,8,NDay,52.25,7,4,2017
2017-04-07,FROZEN FOODS,131.0,0,NDay,52.25,7,4,2017
2017-04-07,MEATS,666.137,48,NDay,52.25,7,4,2017
2017-04-07,SEAFOOD,85.444,7,NDay,52.25,7,4,2017
2017-04-08,BEVERAGES,2729.0,9,NDay,52.25090883590463,8,4,2017
2017-04-08,DAIRY,897.0,4,NDay,52.25204488078541,8,4,2017
2017-04-08,FROZEN FOODS,82.0,0,NDay,52.25272650771389,8,4,2017
2017-04-08,MEATS,501.245,0,NDay,52.255680224403925,8,4,2017
2017-04-08,SEAFOOD,31.465,0,NDay,52.25749789621318,8,4,2017
2017-04-09,BEVERAGES,1175.0,7,NDay,52.65579523141655,9,4,2017
2017-04-09,DAIRY,393.0,4,NDay,52.656931276297335,9,4,2017
2017-04-09,FROZEN FOODS,42.0,0,NDay,52.65761290322581,9,4,2017
2017-04-09,MEATS,107.984,0,NDay,52.66056661991585,9,4,2017
2017-04-09,SEAFOOD,13.269,0,NDay,52.662384291725104,9,4,2017
2017-04-10,BEVERAGES,2033.0,8,NDay,53.06,10,4,2017
2017-04-10,DAIRY,744.0,7,NDay,53.06,10,4,2017
2017-04-10,FROZEN FOODS,101.569,0,NDay,53.06,10,4,2017
2017-04-10,MEATS,331.989,0,NDay,53.06,10,4,2017
2017-04-10,SEAFOOD,23.494,0,NDay,53.06,10,4,2017
2017-04-11,BEVERAGES,2116.0,11,NDay,53.38,11,4,2017
2017-04-11,DAIRY,724.0,7,NDay,53.38,11,4,2017
2017-04-11,FROZEN FOODS,86.0,0,NDay,53.38,11,4,2017
2017-04-11,MEATS,249.95,1,NDay,53.38,11,4,2017
2017-04-11,SEAFOOD,16.0,0,NDay,53.38,11,4,2017
2017-04-12,BEVERAGES,2457.0,21,NDay,53.12,12,4,2017
2017-04-12,DAIRY,955.0,11,NDay,53.12,12,4,2017
2017-04-12,FROZEN FOODS,163.944,3,NDay,53.12,12,4,2017
2017-04-12,MEATS,193.187,1,NDay,53.12,12,4,2017
2017-04-12,SEAFOOD,66.326004,0,NDay,53.12,12,4,2017
2017-04-13,BEVERAGES,2599.0,27,Transfer,53.19,13,4,2017
2017-04-13,DAIRY,913.0,5,Transfer,53.19,13,4,2017
2017-04-13,FROZEN FOODS,148.073,2,Transfer,53.19,13,4,2017
2017-04-13,MEATS,231.898,1,Transfer,53.19,13,4,2017
2017-04-13,SEAFOOD,30.758999,0,Transfer,53.19,13,4,2017
2017-04-14,BEVERAGES,817.0,14,Holiday,53.189573592668786,14,4,2017
2017-04-14,DAIRY,357.0,7,Holiday,53.18904058350477,14,4,2017
2017-04-14,FROZEN FOODS,36.0,2,Holiday,53.188720778006356,14,4,2017
2017-04-14,MEATS,357.443,31,Holiday,53.18733495417991,14,4,2017
2017-04-14,SEAFOOD,16.723,5,Holiday,53.18648213951749,14,4,2017
2017-04-15,BEVERAGES,1946.0,13,NDay,52.99960912661305,15,4,2017
2017-04-15,DAIRY,563.0,6,NDay,52.999076117449036,15,4,2017
2017-04-15,FROZEN FOODS,82.0,1,NDay,52.99875631195062,15,4,2017
2017-04-15,MEATS,112.284,1,NDay,52.99737048812418,15,4,2017
2017-04-15,SEAFOOD,21.207,0,NDay,52.99651767346175,15,4,2017
2017-04-16,BEVERAGES,1114.0,20,NDay,52.80964466055732,16,4,2017
2017-04-16,DAIRY,324.0,2,NDay,52.8091116513933,16,4,2017
2017-04-16,FROZEN FOODS,40.0,2,NDay,52.808791845894895,16,4,2017
2017-04-16,MEATS,92.188,1,NDay,52.80740602206845,16,4,2017
2017-04-16,SEAFOOD,16.191,0,NDay,52.80655320740602,16,4,2017
2017-04-17,BEVERAGES,2731.0,23,NDay,52.62,17,4,2017
2017-04-17,DAIRY,774.0,7,NDay,52.62,17,4,2017
2017-04-17,FROZEN FOODS,73.0,1,NDay,52.62,17,4,2017
2017-04-17,MEATS,283.699,0,NDay,52.62,17,4,2017
2017-04-17,SEAFOOD,21.583,0,NDay,52.62,17,4,2017
2017-04-18,BEVERAGES,2102.0,20,NDay,52.46,18,4,2017
2017-04-18,DAIRY,691.0,4,NDay,52.46,18,4,2017
2017-04-18,FROZEN FOODS,159.33499,1,NDay,52.46,18,4,2017
2017-04-18,MEATS,303.303,3,NDay,52.46,18,4,2017
2017-04-18,SEAFOOD,20.934,0,NDay,52.46,18,4,2017
2017-04-19,BEVERAGES,2426.0,27,NDay,50.49,19,4,2017
2017-04-19,DAIRY,801.0,21,NDay,50.49,19,4,2017
2017-04-19,FROZEN FOODS,114.0,2,NDay,50.49,19,4,2017
2017-04-19,MEATS,241.91,2,NDay,50.49,19,4,2017
2017-04-19,SEAFOOD,18.434,0,NDay,50.49,19,4,2017
2017-04-20,BEVERAGES,1948.0,23,NDay,50.26,20,4,2017
2017-04-20,DAIRY,666.0,16,NDay,50.26,20,4,2017
2017-04-20,FROZEN FOODS,120.054,1,NDay,50.26,20,4,2017
2017-04-20,MEATS,335.495,1,NDay,50.26,20,4,2017
2017-04-20,SEAFOOD,24.589,0,NDay,50.26,20,4,2017
2017-04-21,BEVERAGES,2600.0,25,Holiday,49.64,21,4,2017
2017-04-21,DAIRY,1078.0,27,Holiday,49.64,21,4,2017
2017-04-21,FROZEN FOODS,145.97,3,Holiday,49.64,21,4,2017
2017-04-21,MEATS,659.54297,48,Holiday,49.64,21,4,2017
2017-04-21,SEAFOOD,41.827,7,Holiday,49.64,21,4,2017
2017-04-22,BEVERAGES,2785.0,32,NDay,49.63916970546985,22,4,2017
2017-04-22,DAIRY,884.0,23,NDay,49.63813183730716,22,4,2017
2017-04-22,FROZEN FOODS,135.0,2,NDay,49.63750911640954,22,4,2017
2017-04-22,MEATS,292.12,0,NDay,49.634810659186535,22,4,2017
2017-04-22,SEAFOOD,28.167,0,NDay,49.63315007012623,22,4,2017
2017-04-23,BEVERAGES,1047.0,23,NDay,49.26927349228612,23,4,2017
2017-04-23,DAIRY,390.0,20,NDay,49.26823562412342,23,4,2017
2017-04-23,FROZEN FOODS,35.0,2,NDay,49.2676129032258,23,4,2017
2017-04-23,MEATS,122.285,0,NDay,49.264914446002805,23,4,2017
2017-04-23,SEAFOOD,8.357,0,NDay,49.2632538569425,23,4,2017
2017-04-24,BEVERAGES,2419.0,36,NDay,48.9,24,4,2017
2017-04-24,DAIRY,832.0,21,NDay,48.9,24,4,2017
2017-04-24,FROZEN FOODS,123.038,2,NDay,48.9,24,4,2017
2017-04-24,MEATS,330.03,0,NDay,48.9,24,4,2017
2017-04-24,SEAFOOD,27.497,0,NDay,48.9,24,4,2017
2017-04-25,BEVERAGES,2083.0,27,NDay,49.22,25,4,2017
2017-04-25,DAIRY,669.0,21,NDay,49.22,25,4,2017
2017-04-25,FROZEN FOODS,98.19,2,NDay,49.22,25,4,2017
2017-04-25,MEATS,218.86101,0,NDay,49.22,25,4,2017
2017-04-25,SEAFOOD,16.678,0,NDay,49.22,25,4,2017
2017-04-26,BEVERAGES,2608.0,29,NDay,49.22,26,4,2017
2017-04-26,DAIRY,832.0,24,NDay,49.22,26,4,2017
2017-04-26,FROZEN FOODS,139.466,4,NDay,49.22,26,4,2017
2017-04-26,MEATS,270.26,0,NDay,49.22,26,4,2017
2017-04-26,SEAFOOD,32.012,0,NDay,49.22,26,4,2017
2017-04-27,BEVERAGES,2022.0,32,NDay,48.96,27,4,2017
2017-04-27,DAIRY,734.0,25,NDay,48.96,27,4,2017
2017-04-27,FROZEN FOODS,90.679,2,NDay,48.96,27,4,2017
2017-04-27,MEATS,246.371,1,NDay,48.96,27,4,2017
2017-04-27,SEAFOOD,14.396,0,NDay,48.96,27,4,2017
2017-04-28,BEVERAGES,2235.0,28,NDay,49.31,28,4,2017
2017-04-28,DAIRY,867.0,30,NDay,49.31,28,4,2017
2017-04-28,FROZEN FOODS,162.693,2,NDay,49.31,28,4,2017
2017-04-28,MEATS,797.58704,49,NDay,49.31,28,4,2017
