date,store_nbr,family,sales,onpromotion,typeholiday,dcoilwtico,day_of_week,day,month,year
2015-06-16,1,30,2295.932,1,4,60.01,2,16,6,2015
2015-06-16,17,3,2551.0,0,4,60.01,2,16,6,2015
2015-06-16,17,5,312.0,0,4,60.01,2,16,6,2015
2015-06-16,17,10,177.0,0,4,60.01,2,16,6,2015
2015-06-16,17,24,353.154,0,4,60.01,2,16,6,2015
2015-06-16,17,30,1148.908,54,4,60.01,2,16,6,2015
2015-06-16,20,3,2070.0,1,4,60.01,2,16,6,2015
2015-06-16,20,5,400.0,1,4,60.01,2,16,6,2015
2015-06-16,20,10,53.0,0,4,60.01,2,16,6,2015
2015-06-16,20,24,207.121,1,4,60.01,2,16,6,2015
2015-06-16,20,30,1395.627,121,4,60.01,2,16,6,2015
2015-06-16,27,3,2433.0,3,4,60.01,2,16,6,2015
2015-06-16,27,5,554.938,0,4,60.01,2,16,6,2015
2015-06-16,27,10,193.0,4,4,60.01,2,16,6,2015
2015-06-16,27,24,216.622,1,4,60.01,2,16,6,2015
2015-06-16,27,30,2107.156,2,4,60.01,2,16,6,2015
2015-06-16,8,3,3972.0,5,4,60.01,2,16,6,2015
2015-06-16,8,5,725.20703,1,4,60.01,2,16,6,2015
2015-06-16,8,10,312.0,4,4,60.01,2,16,6,2015
2015-06-16,8,24,407.134,2,4,60.01,2,16,6,2015
2015-06-16,8,30,4252.289,1,4,60.01,2,16,6,2015
2015-06-17,1,3,2473.0,2,4,59.89,3,17,6,2015
2015-06-17,1,5,439.419,1,4,59.89,3,17,6,2015
2015-06-17,1,10,178.0,1,4,59.89,3,17,6,2015
2015-06-17,1,24,392.744,3,4,59.89,3,17,6,2015
2015-06-17,1,30,4184.806,190,4,59.89,3,17,6,2015
2015-06-17,17,3,3065.0,33,4,59.89,3,17,6,2015
2015-06-17,17,5,209.0,0,4,59.89,3,17,6,2015
2015-06-17,17,10,114.0,0,4,59.89,3,17,6,2015
2015-06-17,17,24,224.586,0,4,59.89,3,17,6,2015
2015-06-17,17,30,836.333,0,4,59.89,3,17,6,2015
2015-06-17,20,3,1738.0,36,4,59.89,3,17,6,2015
2015-06-17,20,5,395.0,2,4,59.89,3,17,6,2015
2015-06-17,20,10,109.0,0,4,59.89,3,17,6,2015
2015-06-17,20,24,148.198,1,4,59.89,3,17,6,2015
2015-06-17,20,30,708.62,0,4,59.89,3,17,6,2015
2015-06-17,27,3,2410.0,5,4,59.89,3,17,6,2015
2015-06-17,27,5,550.024,0,4,59.89,3,17,6,2015
2015-06-17,27,10,228.0,4,4,59.89,3,17,6,2015
2015-06-17,27,24,309.47702,2,4,59.89,3,17,6,2015
2015-06-17,27,30,3942.6511,187,4,59.89,3,17,6,2015
2015-06-17,8,3,4263.0,7,4,59.89,3,17,6,2015
2015-06-17,8,5,822.811,0,4,59.89,3,17,6,2015
2015-06-17,8,10,346.0,3,4,59.89,3,17,6,2015
2015-06-17,8,24,366.94,2,4,59.89,3,17,6,2015
2015-06-17,8,30,6818.662,202,4,59.89,3,17,6,2015
2015-06-18,1,3,1801.0,3,4,60.41,4,18,6,2015
2015-06-18,1,5,361.936,1,4,60.41,4,18,6,2015
2015-06-18,1,10,121.0,5,4,60.41,4,18,6,2015
2015-06-18,1,24,460.385,2,4,60.41,4,18,6,2015
2015-06-18,1,30,2344.073,1,4,60.41,4,18,6,2015
2015-06-18,17,3,2702.0,0,4,60.41,4,18,6,2015
2015-06-18,17,5,224.0,0,4,60.41,4,18,6,2015
2015-06-18,17,10,144.0,0,4,60.41,4,18,6,2015
2015-06-18,17,24,274.675,17,4,60.41,4,18,6,2015
2015-06-18,17,30,746.663,0,4,60.41,4,18,6,2015
2015-06-18,20,3,1650.0,3,4,60.41,4,18,6,2015
2015-06-18,20,5,591.0,2,4,60.41,4,18,6,2015
2015-06-18,20,10,66.0,1,4,60.41,4,18,6,2015
2015-06-18,20,24,303.76102,23,4,60.41,4,18,6,2015
2015-06-18,20,30,855.609,0,4,60.41,4,18,6,2015
2015-06-18,27,3,2283.0,8,4,60.41,4,18,6,2015
2015-06-18,27,5,391.044,0,4,60.41,4,18,6,2015
2015-06-18,27,10,155.0,2,4,60.41,4,18,6,2015
2015-06-18,27,24,214.349,2,4,60.41,4,18,6,2015
2015-06-18,27,30,1950.372,1,4,60.41,4,18,6,2015
2015-06-18,8,3,3585.0,2,4,60.41,4,18,6,2015
2015-06-18,8,5,613.388,0,4,60.41,4,18,6,2015
2015-06-18,8,10,247.0,2,4,60.41,4,18,6,2015
2015-06-18,8,24,409.015,2,4,60.41,4,18,6,2015
2015-06-18,8,30,3459.433,1,4,60.41,4,18,6,2015
2015-06-19,1,3,2327.0,0,4,59.62,5,19,6,2015
2015-06-19,1,5,462.231,1,4,59.62,5,19,6,2015
2015-06-19,1,10,190.0,29,4,59.62,5,19,6,2015
2015-06-19,1,24,801.095,48,4,59.62,5,19,6,2015
2015-06-19,1,30,2556.981,0,4,59.62,5,19,6,2015
2015-06-19,17,3,2350.0,0,4,59.62,5,19,6,2015
2015-06-19,17,5,206.0,0,4,59.62,5,19,6,2015
2015-06-19,17,10,113.0,0,4,59.62,5,19,6,2015
2015-06-19,17,24,176.34601,0,4,59.62,5,19,6,2015
2015-06-19,17,30,729.003,0,4,59.62,5,19,6,2015
2015-06-19,20,3,1848.0,0,4,59.62,5,19,6,2015
2015-06-19,20,5,382.0,2,4,59.62,5,19,6,2015
2015-06-19,20,10,27.0,0,4,59.62,5,19,6,2015
2015-06-19,20,24,147.694,0,4,59.62,5,19,6,2015
2015-06-19,20,30,671.076,0,4,59.62,5,19,6,2015
2015-06-19,27,3,2190.0,5,4,59.62,5,19,6,2015
2015-06-19,27,5,478.128,1,4,59.62,5,19,6,2015
2015-06-19,27,10,171.0,22,4,59.62,5,19,6,2015
2015-06-19,27,24,357.574,46,4,59.62,5,19,6,2015
2015-06-19,27,30,1936.655,3,4,59.62,5,19,6,2015
2015-06-19,8,3,4774.0,3,4,59.62,5,19,6,2015
2015-06-19,8,5,795.595,1,4,59.62,5,19,6,2015
2015-06-19,8,10,336.0,30,4,59.62,5,19,6,2015
2015-06-19,8,24,1060.754,52,4,59.62,5,19,6,2015
2015-06-19,8,30,4742.16,1,4,59.62,5,19,6,2015
2015-06-20,1,3,2623.0,8,4,59.62043758765778,6,20,6,2015
2015-06-20,1,5,466.573,1,4,59.620656381486675,6,20,6,2015
2015-06-20,1,10,222.0,4,4,59.6212033660589,6,20,6,2015
2015-06-20,1,24,292.226,4,4,59.62273492286115,6,20,6,2015
2015-06-20,1,30,2734.28,1,4,59.62339130434783,6,20,6,2015
2015-06-20,17,3,3295.0,3,4,59.64931837307152,6,20,6,2015
2015-06-20,17,5,288.0,0,4,59.649537166900416,6,20,6,2015
2015-06-20,17,10,182.0,0,4,59.65008415147265,6,20,6,2015
2015-06-20,17,24,199.959,0,4,59.65161570827489,6,20,6,2015
2015-06-20,17,30,941.342,0,4,59.65227208976157,6,20,6,2015
2015-06-20,20,3,3062.0,1,4,59.6637587657784,6,20,6,2015
2015-06-20,20,5,631.0,1,4,59.66397755960729,6,20,6,2015
2015-06-20,20,10,121.0,0,4,59.66452454417952,6,20,6,2015
2015-06-20,20,24,234.323,0,4,59.66605610098176,6,20,6,2015
2015-06-20,20,30,1186.152,0,4,59.66671248246844,6,20,6,2015
2015-06-20,27,3,3808.0,4,4,59.68902945301542,6,20,6,2015
2015-06-20,27,5,695.352,1,4,59.689248246844315,6,20,6,2015
2015-06-20,27,10,272.0,4,4,59.68979523141655,6,20,6,2015
2015-06-20,27,24,384.253,2,4,59.69132678821879,6,20,6,2015
2015-06-20,27,30,3232.95,1,4,59.691983169705466,6,20,6,2015
2015-06-20,8,3,7040.0,6,4,59.80816269284712,6,20,6,2015
2015-06-20,8,5,1039.934,2,4,59.80838148667601,6,20,6,2015
2015-06-20,8,10,468.0,3,4,59.80892847124824,6,20,6,2015
2015-06-20,8,24,634.94,4,4,59.810460028050485,6,20,6,2015
2015-06-20,8,30,6294.938,3,4,59.81111640953716,6,20,6,2015
2015-06-21,1,3,854.0,2,4,59.81538288920056,7,21,6,2015
2015-06-21,1,5,158.8,0,4,59.81560168302945,7,21,6,2015
2015-06-21,1,10,68.0,3,4,59.81614866760168,7,21,6,2015
2015-06-21,1,24,104.619,1,4,59.81768022440392,7,21,6,2015
2015-06-21,1,30,1060.346,1,4,59.8183366058906,7,21,6,2015
2015-06-21,17,3,3890.0,2,4,59.844263674614304,7,21,6,2015
2015-06-21,17,5,329.0,35,4,59.8444824684432,7,21,6,2015
2015-06-21,17,10,149.0,0,4,59.84502945301543,7,21,6,2015
2015-06-21,17,24,273.704,0,4,59.84656100981767,7,21,6,2015
2015-06-21,17,30,1257.86,0,4,59.84721739130435,7,21,6,2015
2015-06-21,20,3,3656.0,1,4,59.85870406732118,7,21,6,2015
2015-06-21,20,5,934.0,65,4,59.85892286115007,7,21,6,2015
2015-06-21,20,10,199.0,0,4,59.859469845722295,7,21,6,2015
2015-06-21,20,24,328.973,0,4,59.86100140252454,7,21,6,2015
2015-06-21,20,30,1701.078,0,4,59.86165778401122,7,21,6,2015
2015-06-21,27,3,4902.0,3,4,59.8839747545582,7,21,6,2015
2015-06-21,27,5,838.029,1,4,59.884193548387096,7,21,6,2015
2015-06-21,27,10,314.0,5,4,59.88474053295933,7,21,6,2015
2015-06-21,27,24,408.062,2,4,59.88627208976157,7,21,6,2015
2015-06-21,27,30,3467.049,1,4,59.88692847124825,7,21,6,2015
2015-06-21,8,3,4766.0,1,4,60.0031079943899,7,21,6,2015
2015-06-21,8,5,721.41,1,4,60.00332678821879,7,21,6,2015
2015-06-21,8,10,322.0,3,4,60.003873772791025,7,21,6,2015
2015-06-21,8,24,365.966,3,4,60.005405329593266,7,21,6,2015
2015-06-21,8,30,4443.925,1,4,60.006061711079944,7,21,6,2015
2015-06-22,1,3,2345.0,2,4,60.01,1,22,6,2015
2015-06-22,1,5,463.37,1,4,60.01,1,22,6,2015
2015-06-22,1,10,151.0,3,4,60.01,1,22,6,2015
2015-06-22,1,24,345.672,0,4,60.01,1,22,6,2015
2015-06-22,1,30,2401.89,0,4,60.01,1,22,6,2015
2015-06-22,17,3,3466.0,0,4,60.01,1,22,6,2015
2015-06-22,17,5,306.0,0,4,60.01,1,22,6,2015
2015-06-22,17,10,246.0,14,4,60.01,1,22,6,2015
2015-06-22,17,24,244.927,0,4,60.01,1,22,6,2015
2015-06-22,17,30,1015.46,0,4,60.01,1,22,6,2015
2015-06-22,20,3,2502.0,2,4,60.01,1,22,6,2015
2015-06-22,20,5,642.0,2,4,60.01,1,22,6,2015
2015-06-22,20,10,89.0,18,4,60.01,1,22,6,2015
2015-06-22,20,24,239.745,1,4,60.01,1,22,6,2015
2015-06-22,20,30,868.014,0,4,60.01,1,22,6,2015
2015-06-22,27,3,2981.0,4,4,60.01,1,22,6,2015
2015-06-22,27,5,691.998,1,4,60.01,1,22,6,2015
2015-06-22,27,10,217.0,2,4,60.01,1,22,6,2015
2015-06-22,27,24,264.484,2,4,60.01,1,22,6,2015
2015-06-22,27,30,2901.1821,1,4,60.01,1,22,6,2015
2015-06-22,8,3,4079.0,5,4,60.01,1,22,6,2015
2015-06-22,8,5,732.447,3,4,60.01,1,22,6,2015
2015-06-22,8,10,322.0,2,4,60.01,1,22,6,2015
2015-06-22,8,24,411.854,2,4,60.01,1,22,6,2015
2015-06-22,8,30,4742.182,1,4,60.01,1,22,6,2015
2015-06-23,1,3,2145.0,1,3,61.05,2,23,6,2015
2015-06-23,1,5,411.941,0,3,61.05,2,23,6,2015
2015-06-23,1,10,160.0,3,3,61.05,2,23,6,2015
2015-06-23,1,24,235.225,2,3,61.05,2,23,6,2015
2015-06-23,1,30,2142.159,1,3,61.05,2,23,6,2015
2015-06-23,17,3,2370.0,1,3,61.05,2,23,6,2015
2015-06-23,17,5,286.0,1,3,61.05,2,23,6,2015
2015-06-23,17,10,123.0,0,3,61.05,2,23,6,2015
2015-06-23,17,24,306.496,1,3,61.05,2,23,6,2015
2015-06-23,17,30,1437.685,101,3,61.05,2,23,6,2015
2015-06-23,20,3,2003.0,2,3,61.05,2,23,6,2015
2015-06-23,20,5,460.0,1,3,61.05,2,23,6,2015
2015-06-23,20,10,103.0,0,3,61.05,2,23,6,2015
2015-06-23,20,24,217.443,0,3,61.05,2,23,6,2015
2015-06-23,20,30,1499.848,121,3,61.05,2,23,6,2015
2015-06-23,27,3,2218.0,4,3,61.05,2,23,6,2015
2015-06-23,27,5,574.722,2,3,61.05,2,23,6,2015
2015-06-23,27,10,196.0,3,3,61.05,2,23,6,2015
2015-06-23,27,24,215.869,2,3,61.05,2,23,6,2015
2015-06-23,27,30,2387.194,1,3,61.05,2,23,6,2015
2015-06-23,8,3,3762.0,5,3,61.05,2,23,6,2015
2015-06-23,8,5,790.632,2,3,61.05,2,23,6,2015
2015-06-23,8,10,306.0,3,3,61.05,2,23,6,2015
2015-06-23,8,24,442.30402,2,3,61.05,2,23,6,2015
2015-06-23,8,30,3971.156,2,3,61.05,2,23,6,2015
2015-06-24,1,3,2226.0,7,4,60.01,3,24,6,2015
2015-06-24,1,5,416.152,1,4,60.01,3,24,6,2015
2015-06-24,1,10,181.0,4,4,60.01,3,24,6,2015
2015-06-24,1,24,245.48,3,4,60.01,3,24,6,2015
2015-06-24,1,30,3896.331,192,4,60.01,3,24,6,2015
2015-06-24,17,3,1959.0,36,4,60.01,3,24,6,2015
2015-06-24,17,5,180.0,1,4,60.01,3,24,6,2015
2015-06-24,17,10,111.0,0,4,60.01,3,24,6,2015
2015-06-24,17,24,278.495,1,4,60.01,3,24,6,2015
2015-06-24,17,30,819.291,0,4,60.01,3,24,6,2015
2015-06-24,20,3,2075.0,40,4,60.01,3,24,6,2015
2015-06-24,20,5,443.0,1,4,60.01,3,24,6,2015
2015-06-24,20,10,69.0,0,4,60.01,3,24,6,2015
2015-06-24,20,24,220.199,1,4,60.01,3,24,6,2015
2015-06-24,20,30,819.511,0,4,60.01,3,24,6,2015
2015-06-24,27,3,2333.0,10,4,60.01,3,24,6,2015
2015-06-24,27,5,538.099,2,4,60.01,3,24,6,2015
2015-06-24,27,10,180.0,4,4,60.01,3,24,6,2015
2015-06-24,27,24,271.055,2,4,60.01,3,24,6,2015
2015-06-24,27,30,3610.472,187,4,60.01,3,24,6,2015
2015-06-24,8,3,3780.0,6,4,60.01,3,24,6,2015
2015-06-24,8,5,711.476,2,4,60.01,3,24,6,2015
2015-06-24,8,10,278.0,3,4,60.01,3,24,6,2015
2015-06-24,8,24,364.341,3,4,60.01,3,24,6,2015
2015-06-24,8,30,6187.051,205,4,60.01,3,24,6,2015
2015-06-25,1,3,1850.0,1,3,59.59,4,25,6,2015
2015-06-25,1,5,334.425,0,3,59.59,4,25,6,2015
2015-06-25,1,10,117.0,0,3,59.59,4,25,6,2015
2015-06-25,1,24,333.917,0,3,59.59,4,25,6,2015
2015-06-25,1,30,2120.722,0,3,59.59,4,25,6,2015
2015-06-25,17,3,1989.0,0,3,59.59,4,25,6,2015
2015-06-25,17,5,153.0,0,3,59.59,4,25,6,2015
2015-06-25,17,10,141.0,0,3,59.59,4,25,6,2015
2015-06-25,17,24,275.423,18,3,59.59,4,25,6,2015
2015-06-25,17,30,677.712,0,3,59.59,4,25,6,2015
2015-06-25,20,3,2125.0,1,3,59.59,4,25,6,2015
2015-06-25,20,5,436.0,1,3,59.59,4,25,6,2015
2015-06-25,20,10,42.0,0,3,59.59,4,25,6,2015
2015-06-25,20,24,357.239,21,3,59.59,4,25,6,2015
2015-06-25,20,30,865.417,0,3,59.59,4,25,6,2015
2015-06-25,27,3,2014.0,2,3,59.59,4,25,6,2015
2015-06-25,27,5,413.925,0,3,59.59,4,25,6,2015
2015-06-25,27,10,134.0,1,3,59.59,4,25,6,2015
2015-06-25,27,24,176.978,1,3,59.59,4,25,6,2015
2015-06-25,27,30,1665.069,1,3,59.59,4,25,6,2015
2015-06-25,8,3,3104.0,3,3,59.59,4,25,6,2015
2015-06-25,8,5,524.346,0,3,59.59,4,25,6,2015
2015-06-25,8,10,203.0,1,3,59.59,4,25,6,2015
2015-06-25,8,24,387.136,0,3,59.59,4,25,6,2015
2015-06-25,8,30,2929.742,1,3,59.59,4,25,6,2015
2015-06-26,1,3,2187.0,2,4,59.41,5,26,6,2015
2015-06-26,1,5,384.874,0,4,59.41,5,26,6,2015
2015-06-26,1,10,182.0,26,4,59.41,5,26,6,2015
2015-06-26,1,24,646.073,47,4,59.41,5,26,6,2015
2015-06-26,1,30,2083.523,1,4,59.41,5,26,6,2015
2015-06-26,17,3,2957.0,2,4,59.41,5,26,6,2015
2015-06-26,17,5,186.0,0,4,59.41,5,26,6,2015
2015-06-26,17,10,116.0,0,4,59.41,5,26,6,2015
2015-06-26,17,24,171.797,0,4,59.41,5,26,6,2015
2015-06-26,17,30,698.478,0,4,59.41,5,26,6,2015
2015-06-26,20,3,1847.0,0,4,59.41,5,26,6,2015
2015-06-26,20,5,457.0,0,4,59.41,5,26,6,2015
2015-06-26,20,10,60.0,0,4,59.41,5,26,6,2015
2015-06-26,20,24,155.673,0,4,59.41,5,26,6,2015
2015-06-26,20,30,740.499,0,4,59.41,5,26,6,2015
2015-06-26,27,3,2110.0,1,4,59.41,5,26,6,2015
2015-06-26,27,5,512.02,0,4,59.41,5,26,6,2015
2015-06-26,27,10,178.0,21,4,59.41,5,26,6,2015
2015-06-26,27,24,319.91602,45,4,59.41,5,26,6,2015
2015-06-26,27,30,1891.49,1,4,59.41,5,26,6,2015
2015-06-26,8,3,4132.0,5,4,59.41,5,26,6,2015
2015-06-26,8,5,806.042,0,4,59.41,5,26,6,2015
2015-06-26,8,10,316.0,30,4,59.41,5,26,6,2015
2015-06-26,8,24,823.019,51,4,59.41,5,26,6,2015
2015-06-26,8,30,4077.141,1,4,59.41,5,26,6,2015
2015-06-27,1,3,2327.0,1,4,59.40879943899018,6,27,6,2015
2015-06-27,1,5,380.013,0,4,59.40819915848527,6,27,6,2015
2015-06-27,1,10,168.0,1,4,59.406698457223,6,27,6,2015
2015-06-27,1,24,282.23502,1,4,59.40249649368864,6,27,6,2015
2015-06-27,1,30,2452.05,1,4,59.40069565217391,6,27,6,2015
2015-06-27,17,3,3518.0,0,4,59.32956241234221,6,27,6,2015
2015-06-27,17,5,213.0,0,4,59.3289621318373,6,27,6,2015
2015-06-27,17,10,165.0,0,4,59.327461430575035,6,27,6,2015
2015-06-27,17,24,243.308,0,4,59.32325946704067,6,27,6,2015
2015-06-27,17,30,1072.606,0,4,59.32145862552594,6,27,6,2015
2015-06-27,20,3,3045.0,4,4,59.28994389901823,6,27,6,2015
2015-06-27,20,5,589.0,0,4,59.28934361851332,6,27,6,2015
2015-06-27,20,10,166.0,1,4,59.28784291725105,6,27,6,2015
2015-06-27,20,24,278.901,0,4,59.28364095371669,6,27,6,2015
2015-06-27,20,30,1253.633,0,4,59.28184011220196,6,27,6,2015
2015-06-27,27,3,3620.0,2,4,59.22061150070126,6,27,6,2015
2015-06-27,27,5,746.654,0,4,59.22001122019635,6,27,6,2015
2015-06-27,27,10,274.0,2,4,59.21851051893408,6,27,6,2015
2015-06-27,27,24,375.914,1,4,59.21430855539972,6,27,6,2015
2015-06-27,27,30,2980.699,1,4,59.21250771388499,6,27,6,2015
2015-06-27,8,3,5936.0,3,4,58.8937587657784,6,27,6,2015
2015-06-27,8,5,851.998,0,4,58.89315848527349,6,27,6,2015
2015-06-27,8,10,396.0,1,4,58.89165778401122,6,27,6,2015
2015-06-27,8,24,461.489,1,4,58.88745582047686,6,27,6,2015
2015-06-27,8,30,5867.253,1,4,58.88565497896213,6,27,6,2015
2015-06-28,1,3,1178.0,1,4,58.87394950911641,7,28,6,2015
2015-06-28,1,5,162.837,0,4,58.8733492286115,7,28,6,2015
2015-06-28,1,10,100.0,0,4,58.87184852734923,7,28,6,2015
2015-06-28,1,24,138.455,0,4,58.867646563814866,7,28,6,2015
2015-06-28,1,30,1333.601,0,4,58.86584572230014,7,28,6,2015
2015-06-28,17,3,4356.0,0,4,58.79471248246844,7,28,6,2015
2015-06-28,17,5,446.0,39,4,58.794112201963536,7,28,6,2015
2015-06-28,17,10,214.0,0,4,58.79261150070126,7,28,6,2015
2015-06-28,17,24,347.169,0,4,58.7884095371669,7,28,6,2015
2015-06-28,17,30,1574.786,0,4,58.78660869565218,7,28,6,2015
2015-06-28,20,3,5301.0,0,4,58.75509396914446,7,28,6,2015
2015-06-28,20,5,1102.0,66,4,58.75449368863955,7,28,6,2015
2015-06-28,20,10,255.0,0,4,58.75299298737728,7,28,6,2015
2015-06-28,20,24,461.254,0,4,58.74879102384292,7,28,6,2015
2015-06-28,20,30,2035.785,0,4,58.74699018232819,7,28,6,2015
2015-06-28,27,3,5589.0,1,4,58.68576157082749,7,28,6,2015
2015-06-28,27,5,1188.809,0,4,58.68516129032258,7,28,6,2015
2015-06-28,27,10,372.0,1,4,58.68366058906031,7,28,6,2015
2015-06-28,27,24,386.522,1,4,58.679458625525946,7,28,6,2015
2015-06-28,27,30,3837.944,1,4,58.677657784011224,7,28,6,2015
2015-06-28,8,3,6798.0,0,4,58.35890883590463,7,28,6,2015
2015-06-28,8,5,1009.438,0,4,58.35830855539973,7,28,6,2015
2015-06-28,8,10,471.0,1,4,58.35680785413745,7,28,6,2015
2015-06-28,8,24,517.645,2,4,58.35260589060309,7,28,6,2015
2015-06-28,8,30,6356.479,1,4,58.350805049088365,7,28,6,2015
2015-06-29,1,3,2243.0,1,4,58.34,1,29,6,2015
2015-06-29,1,5,365.87,0,4,58.34,1,29,6,2015
2015-06-29,1,10,141.0,1,4,58.34,1,29,6,2015
2015-06-29,1,24,288.428,1,4,58.34,1,29,6,2015
2015-06-29,1,30,2334.588,1,4,58.34,1,29,6,2015
2015-06-29,17,3,2707.0,1,4,58.34,1,29,6,2015
2015-06-29,17,5,284.0,0,4,58.34,1,29,6,2015
2015-06-29,17,10,138.0,15,4,58.34,1,29,6,2015
2015-06-29,17,24,280.122,0,4,58.34,1,29,6,2015
2015-06-29,17,30,1057.691,0,4,58.34,1,29,6,2015
2015-06-29,20,3,1994.0,1,4,58.34,1,29,6,2015
2015-06-29,20,5,520.0,0,4,58.34,1,29,6,2015
2015-06-29,20,10,66.0,15,4,58.34,1,29,6,2015
2015-06-29,20,24,192.199,0,4,58.34,1,29,6,2015
2015-06-29,20,30,708.005,7,4,58.34,1,29,6,2015
2015-06-29,27,3,2583.0,1,4,58.34,1,29,6,2015
2015-06-29,27,5,685.079,0,4,58.34,1,29,6,2015
2015-06-29,27,10,197.0,1,4,58.34,1,29,6,2015
2015-06-29,27,24,268.17,0,4,58.34,1,29,6,2015
2015-06-29,27,30,2818.408,1,4,58.34,1,29,6,2015
2015-06-29,8,3,3975.0,0,4,58.34,1,29,6,2015
2015-06-29,8,5,683.724,0,4,58.34,1,29,6,2015
2015-06-29,8,10,269.0,1,4,58.34,1,29,6,2015
2015-06-29,8,24,397.694,1,4,58.34,1,29,6,2015
2015-06-29,8,30,3978.86,1,4,58.34,1,29,6,2015
2015-06-30,1,3,2177.0,2,4,59.48,2,30,6,2015
2015-06-30,1,5,392.412,1,4,59.48,2,30,6,2015
2015-06-30,1,10,158.0,1,4,59.48,2,30,6,2015
2015-06-30,1,24,501.623,1,4,59.48,2,30,6,2015
2015-06-30,1,30,2150.159,0,4,59.48,2,30,6,2015
2015-06-30,17,3,3127.0,0,4,59.48,2,30,6,2015
2015-06-30,17,5,254.0,0,4,59.48,2,30,6,2015
2015-06-30,17,10,254.0,0,4,59.48,2,30,6,2015
2015-06-30,17,24,244.015,0,4,59.48,2,30,6,2015
2015-06-30,17,30,1334.472,97,4,59.48,2,30,6,2015
2015-06-30,20,3,2179.0,0,4,59.48,2,30,6,2015
2015-06-30,20,5,404.0,0,4,59.48,2,30,6,2015
2015-06-30,20,10,85.0,0,4,59.48,2,30,6,2015
2015-06-30,20,24,167.002,0,4,59.48,2,30,6,2015
2015-06-30,20,30,1380.931,121,4,59.48,2,30,6,2015
2015-06-30,27,3,2874.0,1,4,59.48,2,30,6,2015
2015-06-30,27,5,640.278,1,4,59.48,2,30,6,2015
2015-06-30,27,10,182.0,1,4,59.48,2,30,6,2015
2015-06-30,27,24,269.038,1,4,59.48,2,30,6,2015
2015-06-30,27,30,2228.768,1,4,59.48,2,30,6,2015
2015-06-30,8,3,3759.0,2,4,59.48,2,30,6,2015
2015-06-30,8,5,675.93,0,4,59.48,2,30,6,2015
2015-06-30,8,10,257.0,1,4,59.48,2,30,6,2015
2015-06-30,8,24,329.047,1,4,59.48,2,30,6,2015
2015-06-30,8,30,3616.55,1,4,59.48,2,30,6,2015
2015-07-01,1,3,2638.0,2,4,56.94,3,1,7,2015
2015-07-01,1,5,428.945,0,4,56.94,3,1,7,2015
2015-07-01,1,10,186.0,1,4,56.94,3,1,7,2015
2015-07-01,1,24,286.134,0,4,56.94,3,1,7,2015
2015-07-01,1,30,4162.825,192,4,56.94,3,1,7,2015
2015-07-01,17,3,2638.0,37,4,56.94,3,1,7,2015
2015-07-01,17,5,266.0,0,4,56.94,3,1,7,2015
2015-07-01,17,10,234.0,0,4,56.94,3,1,7,2015
2015-07-01,17,24,225.181,0,4,56.94,3,1,7,2015
2015-07-01,17,30,1003.009,0,4,56.94,3,1,7,2015
2015-07-01,20,3,3178.0,38,4,56.94,3,1,7,2015
2015-07-01,20,5,584.0,1,4,56.94,3,1,7,2015
2015-07-01,20,10,90.0,0,4,56.94,3,1,7,2015
2015-07-01,20,24,273.336,0,4,56.94,3,1,7,2015
2015-07-01,20,30,1006.732,0,4,56.94,3,1,7,2015
2015-07-01,27,3,3183.0,2,4,56.94,3,1,7,2015
2015-07-01,27,5,792.403,0,4,56.94,3,1,7,2015
2015-07-01,27,10,243.0,0,4,56.94,3,1,7,2015
2015-07-01,27,24,316.225,0,4,56.94,3,1,7,2015
2015-07-01,27,30,4143.995,184,4,56.94,3,1,7,2015
2015-07-01,8,3,4903.0,2,4,56.94,3,1,7,2015
2015-07-01,8,5,787.34,0,4,56.94,3,1,7,2015
2015-07-01,8,10,362.0,1,4,56.94,3,1,7,2015
2015-07-01,8,24,509.693,0,4,56.94,3,1,7,2015
2015-07-01,8,30,8005.925,207,4,56.94,3,1,7,2015
2015-07-02,1,3,2259.0,3,4,56.93,4,2,7,2015
2015-07-02,1,5,352.756,0,4,56.93,4,2,7,2015
2015-07-02,1,10,134.0,0,4,56.93,4,2,7,2015
2015-07-02,1,24,355.358,0,4,56.93,4,2,7,2015
2015-07-02,1,30,2346.046,0,4,56.93,4,2,7,2015
2015-07-02,17,3,2596.0,0,4,56.93,4,2,7,2015
2015-07-02,17,5,180.0,0,4,56.93,4,2,7,2015
2015-07-02,17,10,136.0,0,4,56.93,4,2,7,2015
2015-07-02,17,24,384.127,17,4,56.93,4,2,7,2015
2015-07-02,17,30,960.128,0,4,56.93,4,2,7,2015
2015-07-02,20,3,2588.0,0,4,56.93,4,2,7,2015
2015-07-02,20,5,450.0,0,4,56.93,4,2,7,2015
2015-07-02,20,10,138.0,0,4,56.93,4,2,7,2015
2015-07-02,20,24,374.757,22,4,56.93,4,2,7,2015
2015-07-02,20,30,971.314,0,4,56.93,4,2,7,2015
2015-07-02,27,3,2354.0,3,4,56.93,4,2,7,2015
2015-07-02,27,5,546.165,1,4,56.93,4,2,7,2015
2015-07-02,27,10,156.0,2,4,56.93,4,2,7,2015
2015-07-02,27,24,260.34,0,4,56.93,4,2,7,2015
2015-07-02,27,30,1948.92,0,4,56.93,4,2,7,2015
2015-07-02,8,3,4360.0,2,4,56.93,4,2,7,2015
2015-07-02,8,5,834.546,0,4,56.93,4,2,7,2015
